0.1 5.514691123543690e-05 5.880930918541434e+00
0.2 8.175849362833264e-05 6.559137735261158e+00
0.3 1.011419411824245e-04 6.480998291219581e+00
0.4 1.087733497889648e-04 6.602938694188749e+00
0.5 1.274254037506707e-04 6.560504368822334e+00
0.6 1.332799905612588e-04 6.644525971220177e+00
0.7 1.388020225294045e-04 6.205623114582817e+00
0.8 1.564744215842749e-04 6.675546566693177e+00
0.9 1.594801489041285e-04 6.639822884237399e+00
1 1.726071305383048e-04 6.427994941349722e+00
1.1 1.816921188340217e-04 6.696563706090053e+00
1.2 1.842208745691780e-04 6.666161915139469e+00
1.3 1.875710753848193e-04 6.374688676152406e+00
1.4 2.052037333551804e-04 6.694235287347387e+00
1.5 2.081331743781645e-04 6.704909227806775e+00
1.6 2.101311049193031e-04 6.638677317800086e+00
1.7 2.209793390823177e-04 6.402881311667834e+00
1.8 2.308252837848695e-04 6.714470684022387e+00
1.9 2.332459260311300e-04 6.714142576058173e+00
2 2.349717917435026e-04 6.656807121404277e+00
2.1 2.387264959349718e-04 6.313767990691231e+00
2.2 2.545658054666653e-04 6.700649814444885e+00
2.3 2.575122261287071e-04 6.730521209397577e+00
2.4 2.591602661698341e-04 6.699932176863071e+00
2.5 2.607856455735568e-04 6.608845177777198e+00
2.6 2.721387383168413e-04 6.471754945760097e+00
2.7 2.804740749796110e-04 6.723939763540865e+00
2.8 2.827910148783277e-04 6.735178560035863e+00
2.9 2.842471386815056e-04 6.703291325924781e+00
3 2.856811122700688e-04 6.622101831269072e+00
3.1 2.941193938087073e-04 6.389404031079017e+00
3.2 3.045531955241872e-04 6.711596382113828e+00
3.3 3.072534571342607e-04 6.743341251757913e+00
3.4 3.087431031265521e-04 6.724360514372600e+00
3.5 3.099753699518728e-04 6.674432761068076e+00
3.6 3.115876014198060e-04 6.538961848723568e+00
3.7 3.245201628688015e-04 6.572661007014853e+00
3.8 3.305570273451332e-04 6.734044965035324e+00
3.9 3.326321417339952e-04 6.746063524281158e+00
4 3.339334324817403e-04 6.723344264112111e+00
4.1 3.350599374185266e-04 6.673125823905504e+00
4.2 3.365274768332444e-04 6.548113065997017e+00
4.3 3.479732144617941e-04 6.528653052105718e+00
4.4 3.549739929018435e-04 6.727026810711437e+00
4.5 3.572532596167305e-04 6.750816706096637e+00
4.6 3.585864297967322e-04 6.736046616037759e+00
4.7 3.596451836610402e-04 6.698914921191246e+00
4.8 3.607576256358544e-04 6.624699823715818e+00
4.9 3.645945970268031e-04 6.367204690852505e+00
5 3.769284310835502e-04 6.655133177117214e+00
5.1 3.809255268629235e-04 6.744785751039901e+00
5.2 3.826810044066967e-04 6.751922971476038e+00
5.3 3.838360276904893e-04 6.732569358922639e+00
5.4 3.848068974603625e-04 6.693160334668672e+00
5.5 3.858647273342715e-04 6.616933836893222e+00
5.6 3.897740765845318e-04 6.377522505137234e+00
5.7 4.013342812101809e-04 6.642358267046740e+00
5.8 4.055994604518373e-04 6.742188369653488e+00
5.9 4.074326286591302e-04 6.755328911286284e+00
6 4.085980294890201e-04 6.741015294210063e+00
6.1 4.095315351204109e-04 6.709155620641415e+00
6.2 4.104526865397327e-04 6.652717968861388e+00
6.3 4.118344510501984e-04 6.522250846563429e+00
6.4 4.212906035395412e-04 6.504527535462017e+00
6.5 4.287376189551229e-04 6.707063540945421e+00
6.6 4.314330825967902e-04 6.753851637262018e+00
6.7 4.328705154530610e-04 6.754486702594681e+00
6.8 4.338803863679291e-04 6.735555719328699e+00
6.9 4.347375193884126e-04 6.700616643518619e+00
7 4.356245065823544e-04 6.640014334875872e+00
7.1 4.371403991623623e-04 6.496013860117216e+00
7.2 4.465307634046066e-04 6.520141582536628e+00
7.3 4.535737051422463e-04 6.705281133473449e+00
7.4 4.562774123539306e-04 6.753755458799506e+00
7.5 4.577232917033290e-04 6.757177732359494e+00
7.6 4.587247151570409e-04 6.741422176019829e+00
7.7 4.595517038954350e-04 6.711402672244182e+00
7.8 4.603595691766110e-04 6.661921940850178e+00
7.9 4.614225985415008e-04 6.565507865631057e+00
8 4.673125023248448e-04 6.432738532707649e+00
8.1 4.760309406068794e-04 6.646597793489969e+00
8.2 4.801081650117795e-04 6.738441263068809e+00
8.3 4.819841288143927e-04 6.759584435163895e+00
8.4 4.831472602836909e-04 6.754045012254516e+00
8.5 4.840219420106021e-04 6.733967312015178e+00
8.6 4.847854826639596e-04 6.700388034074603e+00
8.7 4.855724565028017e-04 6.645656313066075e+00
8.8 4.867519902451149e-04 6.534325395664590e+00
8.9 4.934712904930320e-04 6.465560823890602e+00
9 5.013338037670579e-04 6.657834716263057e+00
9.1 5.051109109864598e-04 6.739641543726838e+00
9.2 5.069318847889289e-04 6.760343085485715e+00
9.3 5.080733640031831e-04 6.756038891222966e+00
9.4 5.089286120119331e-04 6.737974181915492e+00
9.5 5.096638505445378e-04 6.707796677086176e+00
9.6 5.103940642071109e-04 6.660435953482430e+00
9.7 5.113384565398043e-04 6.574707609727396e+00
9.8 5.154864333148127e-04 6.423404113760276e+00
9.9 5.235600916325866e-04 6.595806807883903e+00
10 5.288091876664681e-04 6.715922046720654e+00
10.1 5.311724928425351e-04 6.755554598021076e+00
10.2 5.325279547151320e-04 6.761185741258875e+00
10.3 5.334724073674190e-04 6.750385127317136e+00
10.4 5.342298116874171e-04 6.728285122694800e+00
10.5 5.349164318022789e-04 6.694088462993043e+00
10.6 5.356410590461706e-04 6.640339108899328e+00
10.7 5.367382910372297e-04 6.537403712243364e+00
10.8 5.421762085579984e-04 6.454811901186996e+00
10.9 5.495096745757083e-04 6.625970071240337e+00
11 5.540641117038807e-04 6.722690787292141e+00
11.1 5.562433844148103e-04 6.756996203694698e+00
11.2 5.575367227716344e-04 6.761799076105209e+00
11.3 5.584498096149488e-04 6.751508944258577e+00
11.4 5.591833595843775e-04 6.730690155441227e+00
11.5 5.598431102458854e-04 6.698911267669641e+00
11.6 5.605220963493450e-04 6.650488091604030e+00
11.7 5.614445495039914e-04 6.565005814286640e+00
11.8 5.652192610435361e-04 6.434033070731690e+00
11.9 5.723300791616040e-04 6.580526530159998e+00
12 5.777899014295910e-04 6.699246806439675e+00
12.1 5.805030504486423e-04 6.748647673267005e+00
12.2 5.820263896939129e-04 6.762601916328837e+00
12.3 5.830441640654521e-04 6.758413442739059e+00
12.4 5.838217013874372e-04 6.743136192819488e+00
12.5 5.844836171320668e-04 6.718367174228906e+00
12.6 5.851114217332411e-04 6.681914051809873e+00
12.7 5.858072946117267e-04 6.625422495621670e+00
12.8 5.869906910081241e-04 6.518383795536032e+00
12.9 5.921490818640512e-04 6.467357427033271e+00
13 5.986814965326600e-04 6.619145905188891e+00
13.1 6.033364794388119e-04 6.712360782487200e+00
13.2 6.057202838909789e-04 6.752352737986483e+00
13.3 6.071250459200892e-04 6.763251183914146e+00
13.4 6.080886956257670e-04 6.758288914263862e+00
13.5 6.088345827366554e-04 6.743161858470275e+00
13.6 6.094725529779193e-04 6.719173235649471e+00
13.7 6.100759256979250e-04 6.684412432247683e+00
13.8 6.107336240641087e-04 6.631902742322655e+00
13.9 6.117531879215196e-04 6.538219684430047e+00
14 6.158831576582564e-04 6.451510682142095e+00
14.1 6.221542600198679e-04 6.590751361329618e+00
14.2 6.272690972333699e-04 6.695441663042988e+00
14.3 6.300611615975421e-04 6.743917916281768e+00
14.4 6.316703782191432e-04 6.762000231271469e+00
14.5 6.327342975441252e-04 6.762055946343907e+00
14.6 6.335284017544987e-04 6.751144935423795e+00
14.7 6.341824947328650e-04 6.731785717186586e+00
14.8 6.347722594351686e-04 6.703597035110535e+00
14.9 6.353637575479700e-04 6.663053186738461e+00
15 6.360791316204935e-04 6.599589027377963e+00
15.1 6.376714463566313e-04 6.480853956195551e+00
15.2 6.429500468548343e-04 6.495809023284278e+00
15.3 6.487580830434770e-04 6.634145446522049e+00
15.4 6.530480671927617e-04 6.712160319446658e+00
15.5 6.554203850296872e-04 6.749978727096687e+00
15.6 6.568590286034499e-04 6.763312714566841e+00
15.7 6.578437161650414e-04 6.761484878941000e+00
15.8 6.585943683179968e-04 6.749894936312618e+00
15.9 6.592204903314869e-04 6.730445726431570e+00
16 6.597889472042454e-04 6.702615108663151e+00
16.1 6.603602173847422e-04 6.663100338122118e+00
16.2 6.610458864591670e-04 6.602464536296345e+00
16.3 6.624587325141971e-04 6.493009177260000e+00
16.4 6.671578376078437e-04 6.483578639465204e+00
16.5 6.727447452806433e-04 6.617847923014505e+00
16.6 6.772710795858140e-04 6.702676522790643e+00
16.7 6.798927525667427e-04 6.743646168531326e+00
16.8 6.814819257955370e-04 6.761656492156581e+00
16.9 6.825476361282936e-04 6.763604519014184e+00
17 6.833404283129837e-04 6.755227810084342e+00
17.1 6.839846147569790e-04 6.739108890320010e+00
17.2 6.845513133348592e-04 6.715554112245757e+00
17.3 6.850943612544657e-04 6.682769111689351e+00
17.4 6.856833210739884e-04 6.635451308746842e+00
17.5 6.865262461004981e-04 6.558539190671375e+00
17.6 6.891497964148203e-04 6.454165906002496e+00
17.7 6.943211486718500e-04 6.539569304150573e+00
17.8 6.994900812252392e-04 6.662724567779393e+00
17.9 7.031724410544045e-04 6.719750341436923e+00
18 7.053596087934919e-04 6.751001888407595e+00
18.1 7.067483713492079e-04 6.763560784857303e+00
18.2 7.077154232763715e-04 6.762862468224276e+00
18.3 7.084538008766222e-04 6.753187379380615e+00
18.4 7.090645307285608e-04 6.736396499111814e+00
18.5 7.096086726862754e-04 6.712488882084779e+00
18.6 7.101354010173802e-04 6.679573509965990e+00
18.7 7.107123436924964e-04 6.632450250451168e+00
18.8 7.115469269501974e-04 6.556940830715648e+00
18.9 7.140338880205427e-04 6.457913106782174e+00
19 7.188844378403712e-04 6.533455882882965e+00
19.1 7.238759498194526e-04 6.655772081239544e+00
19.2 7.276727438486379e-04 6.715834868844991e+00
19.3 7.299808476681710e-04 6.747315199917144e+00
19.4 7.314608572924847e-04 6.762395590409726e+00
19.5 7.324828624116579e-04 6.764246303847190e+00
19.6 7.332518100886620e-04 6.756914727829697e+00
19.7 7.338768222695165e-04 6.742564881753481e+00
19.8 7.344218851844762e-04 6.721664590467074e+00
19.9 7.349334977237326e-04 6.693131632420364e+00
20 7.354628066039296e-04 6.653647649377036e+00
20.1 7.361189415593566e-04 6.594786440134033e+00
20.2 7.374559098722926e-04 6.497850740837895e+00
20.3 7.412521563520744e-04 6.478645017288386e+00
20.4 7.461024520524429e-04 6.595700604232260e+00
20.5 7.506138843208310e-04 6.693616396406194e+00
20.6 7.535961882040528e-04 6.731111466309051e+00
20.7 7.555075650951302e-04 6.754623071925220e+00
20.8 7.567833740335826e-04 6.764387312739104e+00
20.9 7.576975850011840e-04 6.763248373832746e+00
21 7.584051100549176e-04 6.754217130704307e+00
21.1 7.589923657331248e-04 6.738787890721691e+00
21.2 7.595130260741540e-04 6.717070324884602e+00
21.3 7.600091068177350e-04 6.687768669488377e+00
21.4 7.605314356531794e-04 6.647383187672876e+00
21.5 7.611983001538073e-04 6.587289989246224e+00
21.6 7.626189008448227e-04 6.492249813943195e+00
21.7 7.663141559661898e-04 6.483291240948538e+00
21.8 7.709507316711013e-04 6.596838503317530e+00
21.9 7.753403155908790e-04 6.695688918379457e+00
22 7.783160924168109e-04 6.730538343272721e+00
