#%agarose eta eta_lo eta_hi eta_minus eta_plus eta_err
0 1 1 1 0 0 0
 0.500000   0.864510   0.823025   0.909006  -0.041485   0.044496   0.042991
   1.000000   0.845932   0.805540   0.889267  -0.040392   0.043336   0.041864
   2.000000   0.835328   0.794619   0.879027  -0.040709   0.043699   0.042204
   4.000000   0.852396   0.811625   0.896134  -0.040771   0.043738   0.042254
