0.1 1.118930411378379e-04 6.664151551430241e+00
0.2 1.615257817009482e-04 6.907693389682137e+00
0.3 1.871835450251459e-04 6.774246921491530e+00
0.4 2.125381722138280e-04 6.722725960233824e+00
0.5 2.376262062485431e-04 6.737137701655632e+00
0.6 2.624637912044355e-04 6.803980525091506e+00
0.7 2.872126344501643e-04 6.899320973170068e+00
0.8 3.118696186953552e-04 7.016972346786353e+00
0.9 3.357636372980910e-04 7.191962716371836e+00
1 3.377868438280131e-04 6.796680079291041e+00
1.1 3.621208680839244e-04 6.983164557447298e+00
1.2 3.859063587868709e-04 7.202844961094645e+00
1.3 3.876190237152897e-04 6.863180111743326e+00
1.4 4.118429693444114e-04 7.080272720929125e+00
1.5 4.132605379990713e-04 6.766045333592112e+00
1.6 4.371040397004009e-04 7.025708836126597e+00
1.7 4.394592650023233e-04 6.691417076291958e+00
1.8 4.622133337749363e-04 7.005757049658098e+00
1.9 4.658794990658482e-04 6.681263649091177e+00
2 4.872193989554797e-04 7.013315663150081e+00
2.1 4.894563372368089e-04 6.710220300452942e+00
2.2 5.121347617025418e-04 7.044314550098150e+00
2.3 5.134404260329490e-04 6.784848258350284e+00
2.4 5.369511716960011e-04 7.096985366846734e+00
2.5 5.378958134385842e-04 6.868211728474117e+00
2.6 5.615728978952297e-04 7.175116788404665e+00
2.7 5.625289727964342e-04 6.954618675560569e+00
2.8 5.846500004607045e-04 7.305237356540334e+00
2.9 5.871970052756037e-04 7.048159922926441e+00
3 5.882563649606520e-04 6.827752593939831e+00
3.1 6.117160851981716e-04 7.160518790062773e+00
3.2 6.125566512386115e-04 6.960955270031191e+00
3.3 6.306152677463929e-04 7.254561761051603e+00
3.4 6.370876381292013e-04 7.086478363486536e+00
3.5 6.378980295539600e-04 6.894461988348432e+00
3.6 6.611105787756325e-04 7.246007120893042e+00
3.7 6.622814938634162e-04 7.042152657903381e+00
3.8 6.632461012655490e-04 6.846772756157442e+00
3.9 6.865101995118903e-04 7.203718560311853e+00
4 6.873874260964719e-04 7.019527273584639e+00
4.1 6.885111015229384e-04 6.822162462080029e+00
4.2 7.116187082336463e-04 7.190784797467108e+00
4.3 7.124195188679211e-04 7.015888920304315e+00
4.4 7.135379496553263e-04 6.824406762482067e+00
4.5 7.365762075185582e-04 7.199911861247778e+00
4.6 7.373828543894716e-04 7.029387124267462e+00
4.7 7.383319023941734e-04 6.850908213643408e+00
4.8 7.613627721947934e-04 7.230151389484924e+00
4.9 7.622835482012265e-04 7.058285024229336e+00
5 7.630439946516277e-04 6.894497921778918e+00
5.1 7.857194193576380e-04 7.286442324472501e+00
5.2 7.871196979815691e-04 7.101567723142903e+00
5.3 7.877638083944611e-04 6.948947281115284e+00
5.4 7.921668804517888e-04 6.771622554834218e+00
5.5 8.118555482201524e-04 7.160471824195444e+00
5.6 8.125006324447339e-04 7.011564831490952e+00
5.7 8.135103687988831e-04 6.844027803337086e+00
5.8 8.363049281797025e-04 7.242460916280741e+00
5.9 8.372217147419089e-04 7.083141812930171e+00
6 8.378562748870486e-04 6.938423530291582e+00
6.1 8.451427367070401e-04 6.865553380149539e+00
6.2 8.618332426658412e-04 7.168997093318740e+00
6.3 8.624591571235759e-04 7.028126254702745e+00
6.4 8.632796031121491e-04 6.876885473479023e+00
6.5 8.857848408263258e-04 7.288422168566430e+00
6.6 8.870671370608890e-04 7.123948210158810e+00
6.7 8.876387004288494e-04 6.989566268352494e+00
6.8 8.888251568824380e-04 6.827913923361766e+00
6.9 9.113339270937796e-04 7.243785850516777e+00
7 9.121937369783406e-04 7.097484938761772e+00
7.1 9.127642966660833e-04 6.966157129963925e+00
7.2 9.144435734133391e-04 6.797663473628017e+00
7.3 9.365109937529921e-04 7.223993916783161e+00
7.4 9.372513665883130e-04 7.086242743438169e+00
7.5 9.378226338704164e-04 6.957720203527577e+00
7.6 9.397552151452524e-04 6.790627514577682e+00
7.7 9.615329313642868e-04 7.222399654083830e+00
7.8 9.622506483477870e-04 7.088625374841776e+00
7.9 9.628062050267492e-04 6.963726690231788e+00
8 9.644360211440508e-04 6.804012710440523e+00
8.1 9.864260225522625e-04 7.236974180161322e+00
8.2 9.871948366162819e-04 7.103602884203784e+00
8.3 9.877239681659147e-04 6.982798437725361e+00
8.4 9.888783461910865e-04 6.836315298063692e+00
8.5 1.011125030600607e-03 7.268542217931985e+00
8.6 1.012080895594344e-03 7.130626381209362e+00
8.7 1.012593696405836e-03 7.013151955593592e+00
8.8 1.013396051534874e-03 6.881514502197364e+00
8.9 1.035200725743272e-03 7.320842960967709e+00
9 1.036889920689543e-03 7.170078618648315e+00
9.1 1.037427462395240e-03 7.053388559377583e+00
9.2 1.038022042812833e-03 6.933860474338973e+00
9.3 1.041313219956870e-03 6.790568085144209e+00
9.4 1.061549794278616e-03 7.224543429719144e+00
9.5 1.062220397737186e-03 7.103232183982827e+00
9.6 1.062719007354547e-03 6.991145579903680e+00
9.7 1.063682242426306e-03 6.859151608560579e+00
9.8 1.085663195396302e-03 7.302493800135725e+00
9.9 1.086933959345080e-03 7.164440744436643e+00
10 1.087443456398705e-03 7.053684608002389e+00
10.1 1.088014645458110e-03 6.939887917053909e+00
10.2 1.090393666622751e-03 6.795637201121341e+00
10.3 1.111410693747192e-03 7.243317584631251e+00
10.4 1.112140661053355e-03 7.123942628373162e+00
10.5 1.112614809189467e-03 7.017321599602614e+00
10.6 1.113327525887901e-03 6.899267627594804e+00
10.7 1.133139599473103e-03 7.335661937877277e+00
10.8 1.136685386765926e-03 7.208244065460493e+00
10.9 1.137266182351058e-03 7.097705088227489e+00
11 1.137742169582035e-03 6.992967415605191e+00
11.1 1.138627239581227e-03 6.870975218212181e+00
11.2 1.160168360935344e-03 7.324530905865876e+00
11.3 1.161811182279752e-03 7.189340903220750e+00
11.4 1.162335245944669e-03 7.083622857048011e+00
11.5 1.162817886738895e-03 6.980407479090113e+00
11.6 1.163827423079474e-03 6.857205033781618e+00
11.7 1.185499365011262e-03 7.312480304801845e+00
11.8 1.186851244626210e-03 7.183476788237157e+00
11.9 1.187355134839659e-03 7.080639629087131e+00
12 1.187833746009021e-03 6.979441713561306e+00
12.1 1.188835674380470e-03 6.858760001534781e+00
12.2 1.210408312303710e-03 7.316715143346745e+00
12.3 1.211821819137076e-03 7.189288842002503e+00
12.4 1.212328704276647e-03 7.088027712867387e+00
12.5 1.212790360246538e-03 6.989443588926617e+00
12.6 1.213660247723915e-03 6.874552623235074e+00
12.7 1.234768628262820e-03 7.335052197653575e+00
12.8 1.236718383567436e-03 7.206383916684986e+00
12.9 1.237257144523203e-03 7.105213081962503e+00
13 1.237697635549485e-03 7.009373531517127e+00
