#%agarose eta eta_lo eta_hi eta_minus eta_plus eta_err
0.500000   0.866061   0.814946   0.919951  -0.051114   0.053890   0.052502
   1.000000   0.847913   0.787300   0.912057  -0.060613   0.064144   0.062379
   2.000000   0.836394   0.793607   0.881374  -0.042787   0.044980   0.043884
   4.000000   0.847913   0.769453   0.931514  -0.078460   0.083601   0.081030

